Order ID,Product,Category,Region,Sales,Date
d85b2b13,wait,Groceries,East,65.58,2024-07-24
c2b21858,personal,Books,East,293.89,2024-02-03
1621dbbb,civil,Clothing,West,249.71,2024-06-02
a631d94f,magazine,Furniture,South,167.81,2024-04-26
ea475ad6,personal,Clothing,North,823.48,2024-08-24
9296c90d,throughout,Clothing,North,805.2,2024-06-24
6cc5437f,quality,Furniture,South,410.34,2024-02-19
16bb4b36,contain,Groceries,North,677.29,2024-10-15
b1711854,compare,Books,South,799.54,2024-04-02
80d0c1ae,month,Furniture,South,884.38,2024-08-01
59965277,size,Furniture,East,833.12,2024-07-17
1b9e75a6,goal,Groceries,East,661.6,2024-04-17
61bc5222,tree,Furniture,South,28.29,2024-06-18
8fd6feb7,true,Books,East,678.5,2024-06-18
e2222dc6,economy,Furniture,West,982.86,2024-09-11
1bc69cd3,pay,Electronics,East,212.98,2024-01-04
b9fd2936,not,Books,South,90.91,2024-06-20
5b3afad0,kitchen,Electronics,West,892.25,2024-09-29
bf5e3a85,one,Books,West,603.5,2024-08-05
59e9ced4,miss,Furniture,South,289.54,2024-04-27
a3a16190,would,Groceries,North,62.9,2024-02-17
faba6d54,line,Books,East,326.07,2024-08-14
6db08c02,question,Furniture,South,564.19,2024-06-09
c334401b,city,Groceries,East,569.27,2024-11-08
e44ae234,country,Clothing,West,719.68,2024-07-07
22cfbd16,plan,Furniture,West,94.98,2024-10-04
45efeabd,apply,Furniture,North,616.23,2024-03-29
5e8a6125,son,Groceries,East,812.56,2024-05-23
a11bac1d,couple,Clothing,South,456.92,2024-09-04
8ef01b83,simply,Electronics,East,677.95,2024-04-08
5c13be4e,political,Electronics,North,572.55,2024-03-11
08a78750,main,Clothing,North,207.17,2024-06-12
6b888e26,heavy,Furniture,North,868.44,2024-03-18
16714ff4,hear,Furniture,South,443.51,2024-07-01
f14becac,fine,Clothing,West,462.75,2024-05-01
90d5ed1c,receive,Clothing,West,835.79,2024-09-20
6efa4c86,reality,Furniture,East,99.09,2024-09-06
e11203a2,century,Groceries,East,312.65,2024-07-06
a03bcaed,pretty,Books,South,954.09,2024-03-21
94eb0910,threat,Electronics,East,438.6,2024-01-07
66a73630,degree,Furniture,North,926.97,2024-08-13
71cf336d,really,Groceries,North,738.22,2024-01-23
667713fc,light,Groceries,South,21.75,2024-02-27
e26274c8,third,Furniture,East,570.2,2024-03-02
1bd6f687,huge,Clothing,West,628.97,2024-10-26
ec771f38,wonder,Books,West,314.83,2024-09-16
53b63c5b,resource,Groceries,East,419.86,2024-06-24
e27c9975,relationship,Clothing,South,712.52,2024-06-18
bdf36741,few,Furniture,West,44.97,2024-02-09
d83d1388,society,Electronics,North,546.84,2024-05-08
4331b34a,turn,Furniture,South,138.89,2024-06-22
aa831276,teach,Clothing,South,891.34,2024-05-23
6f745c67,their,Electronics,East,36.4,2024-02-08
19da838e,new,Books,South,45.74,2024-04-28
ca9b086c,close,Books,East,25.23,2024-05-05
2cd185a4,star,Furniture,North,535.99,2024-08-30
90306d25,southern,Electronics,North,933.92,2024-04-30
5c6ea2f1,campaign,Groceries,North,786.35,2024-09-29
1dde6416,long,Clothing,West,583.3,2024-08-30
60f01043,item,Electronics,South,133.99,2024-07-06
24102695,point,Groceries,North,295.25,2024-10-01
2d145bf8,little,Electronics,West,486.94,2024-08-03
d6431b6f,none,Furniture,West,529.84,2024-05-17
6ac3fad2,here,Groceries,West,895.56,2024-02-21
9285fca6,suffer,Books,West,881.14,2024-07-18
bdf256c6,make,Clothing,West,304.29,2024-06-13
95cdf78b,defense,Furniture,North,786.99,2024-01-02
6b2d7fba,worry,Books,East,956.67,2024-04-09
3a397a89,nearly,Clothing,North,734.73,2024-10-19
18b3cf36,close,Electronics,North,465.48,2024-02-27
03c0f3df,box,Electronics,South,621.72,2024-06-10
2bd70a90,cup,Electronics,South,452.8,2024-10-18
96196716,central,Clothing,East,606.39,2024-01-26
3e6b1f36,visit,Electronics,West,45.78,2024-03-05
3696138b,everything,Furniture,East,292.05,2024-06-02
85e63709,culture,Groceries,North,902.88,2024-07-27
6d54f3b1,note,Electronics,West,572.03,2024-09-16
34d31585,factor,Furniture,South,188.91,2024-02-12
57d8a2ce,tell,Furniture,South,729.33,2024-01-09
4cb9768c,research,Furniture,West,430.19,2024-01-31
5e31d039,carry,Electronics,South,269.34,2024-11-03
23f17efe,miss,Groceries,West,209.62,2024-02-05
1ad36ba7,politics,Electronics,South,725.95,2024-03-14
2b19f006,truth,Groceries,North,890.29,2024-02-26
20ab036c,report,Books,West,66.73,2024-05-18
0aa9c0dd,consumer,Groceries,North,159.52,2024-06-20
34fac5cf,south,Electronics,North,407.7,2024-08-10
de4dbdef,national,Electronics,South,372.25,2024-07-03
c8855b5f,last,Clothing,North,602.86,2024-06-14
c1324629,build,Groceries,East,402.53,2024-10-10
75613933,try,Furniture,North,131.79,2024-03-16
b155603b,green,Clothing,South,450.26,2024-03-31
9f3a839b,score,Furniture,West,199.12,2024-05-05
9519f93f,operation,Clothing,West,727.81,2024-01-28
8e0f8e4b,us,Electronics,North,501.62,2024-02-02
b9493a89,step,Groceries,South,574.81,2024-03-29
e732acf8,scientist,Electronics,West,428.97,2024-08-21
90b128bf,say,Groceries,East,218.74,2024-07-03
54d3022b,reduce,Electronics,South,837.17,2024-04-01
27071f07,girl,Books,North,170.13,2024-11-14
25933dc0,drug,Clothing,East,161.77,2024-10-04
a2d237f0,south,Electronics,South,597.55,2024-07-09
54d9e9c1,drop,Electronics,East,231.29,2024-09-13
3a13cb12,institution,Groceries,West,933.69,2024-05-05
9b028e6b,everybody,Electronics,South,579.61,2024-03-24
98455f0c,hit,Clothing,South,722.27,2024-02-27
8be501e4,nation,Clothing,South,897.48,2024-02-29
f6d6e6ff,life,Electronics,South,961.96,2024-10-06
f2d7fea3,I,Furniture,South,789.83,2024-11-15
884c8576,science,Clothing,East,796.73,2024-03-16
21988509,reveal,Clothing,West,782.81,2024-02-03
8fa5c0e9,note,Furniture,West,393.16,2024-11-16
c0636a7f,five,Clothing,East,826.88,2024-01-06
d498833e,maybe,Books,North,40.7,2024-10-01
b29d77b7,certain,Electronics,South,331,2024-03-06
50223a48,trial,Electronics,West,299.91,2024-10-21
b3d8f64a,during,Groceries,South,725.92,2024-01-31
a76946b4,however,Clothing,East,104.63,2024-08-01
7a05536e,happen,Groceries,West,270.9,2024-11-03
f14848dc,glass,Clothing,West,224.82,2024-06-22
16ebde65,create,Electronics,West,278.99,2024-01-06
06add2c9,final,Groceries,North,831.14,2024-02-14
30344c5c,join,Electronics,West,61.65,2024-10-06
e4c4cf48,assume,Furniture,East,892.78,2024-11-01
262de587,risk,Electronics,North,823.76,2024-07-22
d235106b,this,Clothing,East,835.35,2024-05-30
e5d69128,charge,Electronics,East,338.2,2024-07-28
d58841a0,trade,Electronics,East,719.1,2024-07-13
8d6d2c22,audience,Furniture,West,887.14,2024-03-23
e1058b4e,white,Electronics,West,567.24,2024-08-04
7a17bd3b,sing,Furniture,South,438.88,2024-05-14
0bca354f,her,Furniture,South,482.76,2024-03-10
1ec40419,coach,Books,East,950.89,2024-06-26
87f64f59,professional,Furniture,North,440.97,2024-03-10
9eb85a3b,carry,Furniture,East,14.29,2024-02-05
4c1222f7,number,Groceries,South,501.25,2024-08-31
8b00fb48,action,Electronics,West,588.14,2024-08-05
207b20be,voice,Electronics,South,695.97,2024-09-15
0625aa32,provide,Groceries,North,364.3,2024-02-18
90d8cbbc,region,Electronics,North,866.03,2024-10-30
c95b76fc,until,Clothing,North,151.98,2024-06-15
a58ba3c6,man,Electronics,North,444.64,2024-07-10
36ec4a6b,wear,Electronics,East,420.83,2024-03-02
46e11a2a,phone,Clothing,East,988.85,2024-04-28
ef5f4c9e,general,Furniture,West,530.2,2024-06-09
95254328,cup,Groceries,West,32.82,2024-10-30
c6ea0f02,interesting,Electronics,South,780.96,2024-09-11
35f93fdb,doctor,Groceries,North,992.59,2024-03-13
fa7bdb0e,design,Clothing,West,906.13,2024-07-14
218f97ef,school,Electronics,West,644.19,2024-08-21
148240b3,newspaper,Furniture,North,369.44,2024-09-27
82a1386d,eat,Furniture,East,926.17,2024-10-30
1e0a1e0d,into,Books,North,308.13,2024-05-29
6e03f1c9,pay,Furniture,North,795.59,2024-08-13
34f645cc,race,Furniture,South,803.67,2024-05-10
eb711954,especially,Furniture,East,490.55,2024-10-06
a8497b43,join,Electronics,North,758.32,2024-05-26
0ea2e858,return,Clothing,North,548.04,2024-09-27
39fd5fac,four,Books,South,864.37,2024-09-28
cfc5f2bd,recently,Groceries,North,623.05,2024-04-19
5dd94e89,where,Clothing,South,154.73,2024-09-22
c77dd06c,compare,Books,East,611.69,2024-07-27
df69ff28,full,Books,West,249.51,2024-11-07
aa9523cc,clear,Furniture,North,663.63,2024-01-05
e4c27f6e,artist,Furniture,South,777.68,2024-04-15
642db167,suddenly,Groceries,South,801.15,2024-01-30
bfefaf63,officer,Furniture,East,820.02,2024-09-27
68793c47,little,Clothing,South,461.86,2024-02-16
5d1e5840,example,Electronics,North,996.17,2024-02-10
ae2654be,behind,Groceries,North,171.95,2024-08-13
5e1a24df,mind,Books,North,360.58,2024-05-21
5b2982cc,rock,Electronics,North,410.01,2024-01-11
ec224f6b,purpose,Groceries,West,224.17,2024-05-09
20f87721,research,Clothing,North,78.59,2024-01-16
a858c90d,pull,Electronics,East,750.7,2024-05-09
38970d54,chance,Groceries,East,567.2,2024-02-15
7005db6c,him,Clothing,East,692.71,2024-05-12
ed5237c0,under,Groceries,West,852.06,2024-03-30
e71fbf81,house,Electronics,North,684.94,2024-04-01
e3bcc3f0,sometimes,Groceries,West,611.8,2024-03-24
81181947,stay,Groceries,North,755.4,2024-04-18
ef0053f4,establish,Books,South,970.35,2024-02-15
e409b21a,child,Furniture,East,650.29,2024-01-05
12ed3387,guy,Furniture,North,928.1,2024-09-03
f29d17bc,newspaper,Groceries,North,677.18,2024-05-17
f74f97bc,personal,Furniture,South,251.3,2024-05-05
0a079117,will,Furniture,South,535.92,2024-07-03
0a54d893,sort,Clothing,East,474.19,2024-10-12
2924aba1,structure,Books,East,539.72,2024-08-31
98524fa4,model,Books,South,539.42,2024-08-05
9448efe1,friend,Electronics,North,859.53,2024-02-19
51318cec,education,Books,South,540.54,2024-08-13
86663ae0,everything,Groceries,South,662.24,2024-07-23
8380f317,century,Electronics,West,584.97,2024-03-21
63c88278,consider,Groceries,South,868.35,2024-10-03
32917d75,feel,Furniture,East,978.41,2024-01-02
434ecdae,among,Groceries,West,998.95,2024-08-14
c4575847,such,Electronics,South,566.52,2024-07-19
ca169456,four,Furniture,South,957.92,2024-08-14
acec306b,tonight,Electronics,East,919.69,2024-01-13
6cffc6d6,form,Groceries,West,884.52,2024-10-18
fa1af344,then,Groceries,East,167.09,2024-04-10
165a97c4,hair,Clothing,West,845.9,2024-04-21
161cfe91,seat,Groceries,East,342.23,2024-08-22
6347e94b,president,Furniture,North,514.79,2024-10-30
69c04bb9,positive,Groceries,North,623.88,2024-03-27
ad93dc15,firm,Clothing,North,761.26,2024-09-08
0cd36419,plant,Books,North,673.08,2024-02-19
12f95bcd,discuss,Furniture,North,714.55,2024-10-14
a3ba2938,difference,Furniture,East,214.31,2024-01-03
9c24c62d,today,Groceries,North,193.73,2024-03-07
584ee00c,scientist,Books,East,66.08,2024-02-26
e51bd4a7,movie,Electronics,South,735.17,2024-06-10
1db0d2fd,customer,Furniture,East,372.46,2024-04-27
28e12c6d,final,Clothing,West,771.66,2024-09-13
ffacd841,image,Books,North,502.62,2024-02-20
30d27850,mother,Furniture,North,783.64,2024-04-28
26f2bd93,national,Groceries,West,274.11,2024-02-24
541f1d0e,against,Furniture,West,543.37,2024-07-23
ddcfaa35,history,Groceries,South,960.97,2024-02-23
53560f86,fire,Furniture,East,281.62,2024-08-08
41bb9409,us,Clothing,North,426.05,2024-03-12
035ffe2c,do,Clothing,South,258.03,2024-05-31
d5fd546b,help,Books,South,544.19,2024-10-11
aaa67793,production,Groceries,East,456.18,2024-03-20
d909fb52,west,Books,West,958.98,2024-05-30
c09de97f,property,Furniture,East,791.46,2024-06-05
e4cfd1f0,reach,Books,West,971.12,2024-04-10
6f84b379,land,Books,North,266.58,2024-07-01
fb04b9e1,more,Books,South,26.73,2024-05-09
acc2d732,give,Groceries,East,43.34,2024-04-19
391592cf,today,Electronics,South,189.36,2024-09-12
231740b6,respond,Books,North,525.75,2024-08-25
ba4b053a,main,Groceries,South,905.36,2024-06-04
3464f56a,follow,Clothing,North,996.98,2024-08-18
4a9292c3,rich,Groceries,North,764.09,2024-02-24
33832884,job,Electronics,North,514.12,2024-04-12
66035090,suddenly,Clothing,South,714.44,2024-08-03
d7886ded,agency,Electronics,West,561.68,2024-10-12
bf1f2e5e,we,Books,South,234.92,2024-04-17
f525611d,feeling,Books,North,83.34,2024-09-23
78fc2445,process,Furniture,East,253.86,2024-05-16
2b6fa62a,specific,Furniture,North,68.8,2024-09-25
fee9dc50,life,Books,East,158.98,2024-10-10
a247c6fa,their,Electronics,North,62.28,2024-07-12
80cba0ea,agreement,Electronics,South,466.59,2024-06-10
034bb7af,hour,Furniture,South,788.28,2024-05-18
a450212f,traditional,Clothing,South,270.64,2024-06-27
344a39b7,this,Books,South,159.93,2024-03-18
3b4f82cf,radio,Furniture,East,874.22,2024-08-06
610d0a08,husband,Electronics,North,106.5,2024-01-17
888fd7b0,be,Electronics,West,236.06,2024-05-19
548b9a42,reduce,Electronics,North,301.08,2024-04-01
7878e12b,suddenly,Furniture,North,487.66,2024-07-27
ba2ee278,a,Furniture,East,427.76,2024-06-04
7baddac9,it,Furniture,East,785.37,2024-07-02
b1d9d97f,culture,Books,West,985.98,2024-03-16
7f1df104,itself,Groceries,North,934.89,2024-05-31
c242cc95,serious,Books,South,621.99,2024-11-02
469ba393,able,Books,North,848.39,2024-03-14
af74d0a8,magazine,Furniture,East,652.56,2024-08-09
f9b0d442,more,Books,North,138.39,2024-08-29
91626019,far,Groceries,East,152.47,2024-03-06
25e60bd2,fund,Electronics,West,205.2,2024-08-07
ff1158a1,ask,Furniture,South,353.99,2024-10-03
d2463b97,far,Electronics,South,696.49,2024-08-11
d665b75f,place,Books,East,428.48,2024-05-09
e75797f2,team,Furniture,South,460.55,2024-05-30
1db7de20,sound,Groceries,East,84.41,2024-03-30
89cb1d60,leave,Furniture,South,166.3,2024-06-29
3e405628,much,Electronics,West,186.26,2024-07-28
f13287de,memory,Books,West,890.74,2024-02-13
531b7cc5,large,Groceries,West,766.55,2024-08-30
aeebd52b,pass,Groceries,North,571.48,2024-01-03
26fc2cb6,senior,Furniture,West,236.5,2024-08-21
5add2c9e,commercial,Groceries,North,266.38,2024-09-23
83bdc5ff,already,Books,West,960.8,2024-01-07
f8515014,message,Furniture,West,771.83,2024-02-06
b7e1e74e,spend,Clothing,South,923.68,2024-02-13
77f3a64b,great,Books,North,503.65,2024-06-10
62ee64f5,spend,Groceries,North,868.49,2024-09-02
a1b5a499,day,Clothing,West,950.69,2024-02-27
d7ddf108,market,Groceries,South,655.41,2024-06-22
2623eff9,financial,Groceries,South,153.79,2024-11-07
34df5c36,protect,Clothing,North,533.87,2024-05-06
7ccc80ac,use,Books,South,627.32,2024-09-05
d58fd288,per,Electronics,North,346.8,2024-06-20
884ca2ac,way,Electronics,West,574.42,2024-06-19
b8202806,quality,Furniture,East,349.47,2024-07-15
1272f15b,produce,Groceries,North,207.62,2024-08-27
d1f3a106,action,Electronics,East,955.01,2024-03-22
3ebe962d,late,Electronics,South,64.94,2024-01-27
7fc5632b,probably,Groceries,South,749.67,2024-06-03
96f1cdab,return,Furniture,East,501.11,2024-03-16
1b0ff196,lead,Electronics,North,448.09,2024-04-18
e49f6263,help,Electronics,South,136.83,2024-03-16
1404bbe7,modern,Electronics,South,715.42,2024-10-21
cd7b3bb9,before,Furniture,South,953.31,2024-04-02
d10ad803,must,Electronics,East,619.48,2024-03-10
2c6fded6,deal,Clothing,East,571.14,2024-07-29
33445ca4,so,Clothing,South,306.35,2024-05-25
87163611,sea,Groceries,South,568.93,2024-05-10
e3d737dd,environmental,Books,South,699.93,2024-07-15
55282acb,worker,Clothing,East,859.06,2024-10-10
54ed361b,look,Electronics,South,66.57,2024-06-24
b2516814,activity,Furniture,East,604.31,2024-09-15
6b545822,star,Electronics,North,984.51,2024-02-28
7357349a,too,Electronics,South,524.11,2024-05-28
8075d3f8,course,Clothing,East,707.38,2024-02-28
fa34149e,information,Books,East,87.58,2024-09-18
00e4c5f6,test,Books,South,241.3,2024-07-15
ce900f34,because,Books,North,123.56,2024-03-07
c888a306,despite,Electronics,West,770.09,2024-09-28
73a53c50,kid,Clothing,West,523.76,2024-10-20
5107428f,oil,Clothing,South,653.15,2024-03-08
b25b8293,some,Clothing,North,789.68,2024-06-10
a17467d0,behind,Books,East,946.5,2024-06-28
8e111f5d,alone,Clothing,East,741.25,2024-07-27
714203ec,policy,Groceries,East,840.25,2024-01-06
d207546e,since,Clothing,South,999.49,2024-01-02
6e5d174e,source,Books,West,515.8,2024-10-23
15bb3bf9,nothing,Electronics,South,773.26,2024-02-20
f4a0f8d4,happen,Books,West,71,2024-06-20
45ecdf1f,job,Books,East,252.88,2024-01-12
253d33ef,buy,Electronics,East,504.35,2024-03-01
8ff6772b,about,Furniture,West,406.17,2024-01-09
3bf521dd,type,Electronics,West,388.29,2024-10-14
503808c9,card,Books,East,923.64,2024-07-02
58baa37b,reason,Groceries,West,983.22,2024-06-28
007b7040,wear,Clothing,North,468.8,2024-06-08
1cc1e9a5,sea,Furniture,West,742.05,2024-08-12
9e66a6ca,sport,Electronics,East,309.83,2024-07-17
86432b9f,budget,Clothing,West,639.22,2024-08-12
7ee33732,score,Books,North,740.29,2024-09-23
e02047a6,add,Groceries,South,354.9,2024-02-12
42532043,plant,Clothing,North,811.1,2024-10-05
845d586c,recent,Groceries,West,146.8,2024-09-21
fac7d7ce,for,Groceries,North,707.34,2024-07-03
53a8820f,he,Books,West,831.23,2024-02-13
f50b0142,green,Books,South,298.13,2024-07-11
2c18f511,through,Electronics,East,522.54,2024-06-30
8a25c739,to,Groceries,East,182.83,2024-09-09
7c24dde1,find,Groceries,South,881.74,2024-02-25
b04be7a8,happy,Books,South,780.38,2024-07-09
0055bb7d,media,Books,North,72.11,2024-09-25
8b6ac167,indeed,Clothing,South,577.17,2024-06-15
5c342e8b,soldier,Clothing,East,827.01,2024-02-05
1297e06e,really,Clothing,South,952.86,2024-10-20
7ca34516,across,Electronics,South,892.97,2024-02-13
b319b30c,big,Clothing,East,740.45,2024-03-15
f24b09db,tonight,Furniture,East,254.66,2024-05-28
19cebab7,remember,Electronics,East,800.23,2024-05-19
c0ed5800,measure,Electronics,West,116.95,2024-07-08
9234d225,indeed,Electronics,North,325.46,2024-08-28
1d85a446,several,Clothing,South,919.38,2024-01-13
4bb65d7e,detail,Groceries,East,247.41,2024-09-04
aa2e2393,same,Clothing,North,260.48,2024-05-06
a52e30cd,common,Groceries,East,464.92,2024-10-08
e1e5dbe4,explain,Furniture,South,265.5,2024-04-27
3b917762,see,Groceries,West,591.34,2024-10-25
20950a80,half,Groceries,West,382.19,2024-08-05
e507c9c8,central,Books,East,960.35,2024-05-02
da2e04a3,food,Furniture,West,356.7,2024-01-28
92556b65,cause,Furniture,South,345.6,2024-07-06
9c8bb8f5,employee,Books,South,12.51,2024-08-11
edf9497f,list,Furniture,North,865.81,2024-02-20
6e74998d,agreement,Clothing,North,371.68,2024-04-15
e6c5d6f7,team,Clothing,South,465.64,2024-04-26
8d18f7ef,ability,Groceries,North,414.17,2024-07-12
cdef3f45,increase,Furniture,North,282.24,2024-01-02
f4264be4,financial,Electronics,South,929.59,2024-06-27
048e1abe,able,Books,East,808.96,2024-05-02
11700ce6,across,Clothing,East,610.37,2024-06-06
9cd09573,second,Books,North,189.32,2024-05-15
ac544ec6,along,Electronics,West,134.05,2024-10-25
addc7ea0,meeting,Clothing,South,783.62,2024-01-08
11906dfe,work,Clothing,South,823.14,2024-07-14
c281e45d,couple,Clothing,East,321.15,2024-10-01
ae24d07a,try,Clothing,East,586.22,2024-03-23
5885fb23,development,Groceries,North,232.09,2024-03-02
f4dffa18,four,Electronics,West,364.74,2024-02-10
6dbb2d86,main,Furniture,West,629.57,2024-10-02
675cef2a,Republican,Electronics,East,568.46,2024-03-31
f9fdf9c5,home,Groceries,North,57.46,2024-09-16
0d13c49f,floor,Books,East,766.62,2024-06-09
74463c38,memory,Clothing,West,903.77,2024-09-20
a83209f2,be,Groceries,South,540.17,2024-10-02
0198cc23,war,Books,North,223.76,2024-07-14
81b8aa4f,artist,Clothing,North,666.79,2024-11-04
8a90bb94,way,Groceries,North,292.79,2024-05-26
bce11200,find,Electronics,West,141.58,2024-02-19
1aa7cdc7,pretty,Clothing,North,100.62,2024-06-24
e99480ec,treatment,Clothing,East,73.36,2024-06-16
e91c1b42,process,Clothing,East,501.52,2024-06-11
e7f3d898,may,Electronics,East,418.83,2024-10-27
dc506cf9,remember,Clothing,West,878.8,2024-08-22
dd37da27,job,Furniture,South,373.05,2024-03-02
a2a9f3b4,language,Furniture,North,674.31,2024-11-02
f4a6dbf8,bank,Books,North,713.14,2024-07-03
4c3a2df9,drop,Electronics,North,163.44,2024-05-03
b5e96351,idea,Books,South,105.65,2024-07-19
766031c7,quite,Furniture,North,979.79,2024-06-11
5c18c7b6,move,Books,East,355.58,2024-10-16
4cdc79d9,night,Groceries,East,533.51,2024-05-03
771d3897,work,Clothing,East,879.82,2024-04-09
7631c6f4,watch,Electronics,South,719.88,2024-10-07
f3a94b89,short,Books,West,792.83,2024-05-05
ed84fcbf,model,Clothing,East,740.55,2024-10-29
9202eeca,conference,Furniture,West,420.25,2024-07-25
86e4188b,throughout,Books,North,310.3,2024-04-11
505a45cf,result,Books,South,453.17,2024-06-10
33f720a4,data,Clothing,East,637.38,2024-10-31
0e4d9600,Democrat,Clothing,West,461.88,2024-11-16
2a017f6c,owner,Clothing,South,516.36,2024-10-30
a5873506,not,Books,West,355.32,2024-02-15
953c9dff,boy,Electronics,East,741.66,2024-04-12
18419f22,democratic,Clothing,South,898.28,2024-05-08
8e3f5cb6,tonight,Books,South,450.59,2024-03-02
839567f6,attention,Clothing,East,574.18,2024-01-08
4f3e3b2b,cut,Clothing,North,764.59,2024-08-08
560f4d33,within,Furniture,East,218.65,2024-02-15
9347b5cd,such,Books,West,474.68,2024-08-06
ee856319,small,Electronics,West,928.15,2024-01-15
79def0f0,wonder,Electronics,North,55.31,2024-07-02
1c3bb29d,protect,Furniture,West,60.8,2024-06-02
2aaf24d9,operation,Clothing,South,539.38,2024-03-16
86ba9ebe,government,Clothing,East,83.25,2024-07-07
377891e0,never,Books,West,67.93,2024-01-28
fb58e60e,involve,Furniture,North,957.65,2024-04-06
8bf62a2d,Mr,Books,South,233.72,2024-09-12
aa17a26a,listen,Clothing,North,515.37,2024-05-15
0ddc7126,involve,Furniture,North,700.35,2024-08-23
1bf01e94,unit,Clothing,West,756.22,2024-02-15
37212e4b,art,Books,North,885.64,2024-09-25
ef1fff61,every,Furniture,North,538.57,2024-04-19
d5c1aa79,PM,Furniture,North,730.77,2024-01-03
7a3c99d0,once,Books,North,595.91,2024-07-16
06ca1db3,white,Groceries,East,332.18,2024-01-14
e98fccab,perhaps,Books,South,136.2,2024-02-18
f9e65b61,themselves,Clothing,North,664.4,2024-03-05
e7a8f1d1,official,Books,West,363.17,2024-10-30
c871e5f3,bed,Electronics,West,750.76,2024-05-29
ed8451be,need,Furniture,South,818.39,2024-10-14
450e3012,after,Books,North,456.93,2024-02-17
369bc773,stage,Electronics,West,577.33,2024-09-30
3994d5e8,job,Books,South,857.41,2024-07-20
cfc6aa14,economic,Groceries,West,16.73,2024-07-28
de4d86ad,sometimes,Books,South,944.14,2024-10-28
b73ffc4f,various,Furniture,East,355.94,2024-01-23
5e82a4dd,sport,Electronics,East,305.04,2024-03-19
92a227c3,investment,Electronics,North,301.52,2024-05-25
b7b40086,everyone,Clothing,West,137.43,2024-07-19
83cab5a4,young,Books,South,18.41,2024-07-19
37518921,quality,Electronics,North,228.76,2024-08-09
be7f097c,design,Clothing,South,270.19,2024-05-18
40a834d5,detail,Furniture,West,591.16,2024-04-23
cf1b4edb,scientist,Books,North,968.88,2024-08-04
21573e57,case,Electronics,West,315.29,2024-08-20
a6b80615,week,Furniture,East,945.08,2024-09-24
042c29ec,performance,Books,West,133.37,2024-11-14
96be117e,artist,Clothing,West,451.03,2024-08-11
8e701e7d,policy,Electronics,West,223.84,2024-06-14
1b748f69,form,Clothing,West,304.93,2024-04-21
5967671d,goal,Clothing,East,955.76,2024-03-18
b54ea2f4,this,Clothing,West,226.09,2024-09-30
d27b2700,three,Books,East,147.55,2024-10-31
9f6e719e,color,Electronics,West,198.21,2024-03-22
788224d4,among,Groceries,East,805.55,2024-05-01
623d6162,cold,Books,East,669.64,2024-03-11
35badcf5,heavy,Books,South,690.99,2024-05-05
8b6fae62,customer,Clothing,South,651.65,2024-01-24
920911ee,professor,Books,East,817.02,2024-10-19
9fc99c12,explain,Electronics,South,984.88,2024-10-19
06bcf4d5,else,Electronics,West,412.52,2024-04-19
8524f02c,its,Books,West,200.12,2024-01-07
f83cf14a,share,Furniture,South,527.68,2024-02-07
e265d7ab,organization,Groceries,South,353.96,2024-08-13
357f9ae5,even,Books,South,722.28,2024-05-14
9277afd2,that,Electronics,North,326.7,2024-08-28
3e6a0310,manager,Electronics,North,556.12,2024-02-22
2327098d,Congress,Groceries,South,218.68,2024-06-21
be2cd1f1,knowledge,Furniture,East,203.48,2024-08-03
63d9e1d2,color,Furniture,West,314.24,2024-10-03
2c7e7b82,foreign,Books,East,438.02,2024-04-28
c6231068,back,Books,South,962.27,2024-03-12
ea80ea19,beat,Groceries,East,673.75,2024-01-02
dd8c4d16,recent,Furniture,North,411.85,2024-08-21
d917126a,here,Clothing,West,915.8,2024-09-11
aaa6a603,away,Books,West,271.97,2024-05-11
f6252482,year,Electronics,North,815.8,2024-08-24
9af4ec74,again,Groceries,West,807.85,2024-06-08
19c8c2e3,book,Clothing,South,839.24,2024-06-04
2c6bd855,pattern,Books,South,770.71,2024-09-04
db2004c6,medical,Groceries,South,506.68,2024-05-16
4ca47ef6,score,Groceries,North,912.02,2024-08-03
b5da47aa,join,Electronics,North,972.97,2024-02-01
d118ad59,week,Groceries,South,716.78,2024-05-29
c1e45e7b,international,Furniture,South,762.08,2024-09-20
e8a12c09,need,Groceries,East,91.83,2024-02-15
0558d5fd,test,Groceries,South,758.36,2024-08-10
fe34339f,home,Books,East,610.36,2024-08-25
86c115ac,above,Furniture,South,138.15,2024-06-14
740a6247,inside,Electronics,North,953.9,2024-02-16
eef4a276,couple,Books,South,162.9,2024-04-29
df47ed81,guy,Electronics,West,251.83,2024-04-30
c31b3df6,garden,Books,North,851.67,2024-04-03
1f527ca4,collection,Electronics,West,665.12,2024-11-16
b6972ee5,will,Groceries,North,169.06,2024-10-05
c10c19c6,effort,Furniture,South,300.85,2024-03-24
00911066,subject,Electronics,South,71.64,2024-02-05
4c4b3a7f,per,Clothing,North,232.62,2024-02-21
45a8f612,light,Books,North,117.9,2024-08-08
c2ae0cee,wrong,Electronics,West,549.43,2024-03-24
9465df6d,only,Books,East,510.84,2024-06-21
2884736f,phone,Clothing,North,531.74,2024-04-30
9d20b619,side,Furniture,East,515.15,2024-05-06
5afb4e98,it,Groceries,East,265.11,2024-04-11
fb7f6aa1,when,Electronics,East,618.74,2024-10-19
fc5ef193,interest,Electronics,East,646.49,2024-07-16
ce81e2ea,quickly,Clothing,West,995.21,2024-08-19
5c7189ad,degree,Clothing,West,857.5,2024-03-09
06d42adb,mention,Clothing,South,675.41,2024-02-29
